time,sent_src
han,宛贵人皆以为然，共杀其王毋寡，持其头遣贵人使贰师，约曰：汉毋攻我。
han,二月也，律中夹锺。
han,哀王八年，高后割齐琅邪郡立营陵侯刘泽为琅邪王。
han,会高帝崩，吕后德留侯，乃彊食之，曰：人生一世间，如白驹过隙，何至自苦如此乎！
han,自是之后，匈奴绝和亲，攻当路塞，往往入盗于汉边，不可胜数。
han,归未至彭城，疽发背而死。
han,魏王患之，使使往请公子。
han,此不肖人之所勉也，非贤者之所务也。
han,共执张仪，掠笞数百，不服，醳之。
han,臣不佞，寝疾，未能趋走以滋进也。
han,七年，楚使子常伐吴，吴大败楚于豫章。
han,怀王大怒，兴师将伐秦。
han,阴谋逆德，好用凶器，试身于所末，上帝禁之，行者不利。
song,初，魏世宗作瑶光寺，未就，是岁，胡太后又作永宁寺，皆在宫侧；
han,古者政教未洽，不备其礼，请因旧官而兴焉。
han,汉王欲拜之，甲曰：臣故秦民，恐军不信臣，灌婴虽少，然数力战，乃拜灌婴为中大夫，令李必、骆甲为左右校尉，将郎中骑兵击楚骑于荥阳东，大破之。
song,并问乡里，欲于岁首举充纯孝。
han,故云取之以暴彊而治以文理，无逆四时，必亲贤士；
han,著书二篇，号曰申子。
han,骞还到，拜为大行，列于九卿。
han,知伯怒，遂率韩、魏攻赵。
han,秦王怒，不许。
han,子驷怒，使厨人药杀厘公，赴诸侯曰厘公暴病卒。
han,樊将军穷困来归丹，今闻购将军首金千斤，邑万家，原得将军之首以献秦王，秦王必喜而见臣，然则将军之仇报而燕见陵之愧除矣。
han,二十六年夏，齐桓公大会诸侯于葵丘。
song,今皇朝贵臣，服勤无报；
han,屈原曰：吾闻之，人又谁能以身之察察，受物之汶汶者乎！
song,及端广衢路，通利沟渠。
han,武臣乃听之，遂立为赵王。
han,围宋五月，城中食尽，易子而食，析骨而炊。
han,复攻砀，破之。
han,对曰：王过。
han,二十六年春，齐伐鲁，取郓而居昭公焉。
han,自辩数，乃置，不肯为通。
han,王夫人儿姁子曰越、寄、乘、舜。
han,臣尝游海上，见安期生，安期生食巨枣，大如瓜。
han,张仪去，西说赵王曰：敝邑秦王使使臣效愚计于大王。
han,公子侧行辞让，从东阶上。
pre-qin,使数人要于路，曰：请必无归，而造于朝！
han,逐产，杀之郎中府吏厕中。
song,癸卯，魏主如邺城。
han,如彼竖子用臣之计，陛下安得而夷之乎！
han,八神将自古而有之，或曰太公以来作之。
han,乃脱解印绶，推予张耳。
han,太后崩，吕禄等以赵王自置为将军，军长安，为乱。
han,臣犹知之，况于君乎？
han,东徙，东乡以制诸侯，此帝王之业也。
song,是岁，改葬昭太后。
han,诚如此，天下危矣。
han,高祖曰：吾极知其左迁，然吾私忧赵王，念非公无可者。
han,今夫卜者，导惑教愚也。
han,张耳、韩信未起，以麾召诸将，易置之。
han,抱为和，背不和，为分离相去。
han,故偏听生奸，独任成乱。
han,御史大夫弘曰：臣居山东为小吏时，宁成为济南都尉，其治如狼牧羊。
song,吕禄以为郦况不欺己，遂解印属典客，而以兵授太尉。
han,吉，内自桥；
han,公子光详为足疾，入于窟室，使专诸置匕首于炙鱼之中以进食。
han,起师旅，其率必武；
han,而道河北行二渠，复禹旧迹，而梁、楚之地复宁，无水灾。
han,周天子闻之，曰晋我同姓，为请晋君。
han,坚直廉正，无所阿避。
han,泗水思王商，以元鼎四年用常山宪王子为泗水王。
song,因命归洮阳、秋，七月，庚申，诏以伏连筹为都督西垂诸军事、西海公、吐谷浑王，遣兼员外散骑常侍张礼使于吐谷浑。
han,家听于亲而国听于君，古今之公行也。
han,将军李沮、李息及校尉豆如意有功，赐爵关内侯，食邑各三百户。
han,为社稷计，臣常欲谓太尉绛侯，绛侯与我戏，易吾言。
song,迷而不返，依制必戮；
han,上患之，使公孙弘往视问焉。
song,光曰：帝崩，太子立，国之常典，何须中宫令也！
song,称合铢两，销以为大，利贫良之民，钱货既均，远近若一，百姓乐业，市道无争，衣食滋殖矣。
han,少长则射狐兔：用为食。
han,远绝河山而争人国都，赵应其内，诸侯攻其外，破秦军必矣。
han,天子曰：我非忘诸校尉功也，今固且图之。
han,乃以秦王属吏，遂西入咸阳。
song,上曰：苟各有主者，而君所主者何事也？
han,宣公卒，子康公贷立。
song,身不作贼，直是粗疏。
han,曰：于戏，小子旦，受兹玄社！
song,道根将百骑击高诅珍，破之。
han,用其次为队长，妇人左右前后跪起皆中规矩绳墨，无敢出声。
han,十六年，秦惠王卒。
song,殷孝祖负其诚节，陵轹诸将，台军有父子兄弟在南者，孝祖悉欲推治。
han,上怪之，问曰：彼何为者？
song,以天之福，吏卒良，马力强，以夷灭月氏，降下，定之；
pre-qin,分人以财谓之惠，教人以善谓之忠，为天下得人者谓之仁。
song,即呼舆径往堂后，宏恐上见其货贿，颜色怖惧。
pre-qin,孟子对曰：昔者大王居邠，狄人侵之。
pre-qin,尹士闻之曰：士诚小人也。
han,太白失行，入东方，伏行十一舍百三十日；
han,痤因上书信陵君曰：故魏之免相也，赵以地杀痤而魏王听之，有如彊秦亦将袭赵之欲，则君且柰何？
han,梁南与楚境，西与韩境，北与赵境，东与齐境，卒戍四方，守亭鄣者不下十万。
song,崇祖曰：若弃外城，虏必据之，外修楼橹，内筑长围，则坐成擒矣。
han,吴广围荥阳。
han,下下邑，先登。
song,丁未，魏主发南阳，留太尉咸阳王禧等攻之。
song,城局参军江希之谋以城降，不克而死。
song,区置诸事，皆得其所。
han,燕重割地以与赵和，赵乃解而去。
song,发中尉材官属卫将军，军长安。
han,今以城市邑十七币吾国，赵豹出，王召平原君与赵禹而告之。
song,鸾又启诛徐龙驹，帝亦不能违，萧谌、萧坦之见帝狂纵日甚，无复悛改，恐祸及已；
han,四填星，去地可四丈。
han,六年四月戊寅朔，癸卯，御史大夫汤下丞相，丞相下中二千石，二千石下郡太守、诸侯相，丞书从事下当用者。
han,十五年，孝公卒，成公立。
han,中行说穷汉使曰：汉使曰：然。
han,薄忌太一及三一、冥羊、马行、赤星，五，宽舒之祠官以岁时致礼。
han,丞相长史任敞曰：匈奴新破，困，宜可使为外臣，汉使任敞于单于。
han,为人主计而不审，身无所处。
han,姬自匿有身，至大期时，生子政。
han,田骈之属皆已死齐襄王时，而荀卿最为老师。
han,其于宗庙朝廷，辩辩言，唯谨尔。
pre-qin,谓其人曰：今日病矣，予助苗长矣。
han,既归，西击走月氏，白羊河南王。
han,齐宣王因燕丧伐燕，易王谓苏秦曰：往日先生至燕，遂约六国从。
pre-qin,且比化者，吾闻之也，沈同以其私问曰：燕可伐与？
song,别遣军主萧等攻龙亢，魏广陵王羽救之。
han,十四年，成公卒，子恽立。
han,汲黯字长孺，濮阳人也。
han,徒属皆曰：敬受命。
han,击王武别将桓婴白马下，破之，所将卒斩都尉一人。
song,是岁，魏怀州刺史高允以老疾告归乡里，寻复以安车征至平城，拜镇军大将军、中书监；
song,滕公曰：出就舍。
han,申侯之女为大骆妻，生子成为适。
song,约举手向左，云笑曰：不乖所望。
han,吴王曰：将军罢休就舍，寡人不原下观。
song,晋氏不铸钱，后轻寇戎水火，耗散沈铄，所失岁多，天下钱何得不竭！
han,故文公有国，不亦宜乎？
han,而邯郸郭纵以铁冶成业，与王者埒富。
han,其明年秋，匈奴二万骑入汉，杀辽西太守，略二千馀人。
han,十年，燕攻昌壮，五月拔之。
han,公子緤与太子肃侯争立，緤败，亡奔韩。
han,晋公室卑，平公十八年，吴王阖闾破楚入郢。
song,十二月，强密令人开云龙门，稷引兵入殿，御刀丰勇之为内应。
song,危而不扶，责在今日，何如？
han,数岁，彭越去之巨野中为盗，而布为人所略卖，为奴于燕。
han,孔子曰：是故恶夫佞者。
han,是后成王没齿不敢有戏言，言必行之。
han,匈奴左贤王将数万骑围郎中令，郎中令与战二日，死者过半，博望侯至，匈奴兵引去。
han,不然，郑将败。
song,魏主曰：如周公之辅成王，而自取之乎？
han,武帝时，齐人有东方生名朔，以好古传书，爱经术，多所博观外家之语。
han,楚以陈丧，罢兵去。
han,如孙叔敖之为楚相，尽忠为廉以治楚，楚王得以霸。
han,出东至西，正东国吉。
han,延年善承意，弦次初诗。
han,十年，魏取我鲁阳。
han,王可自谨，无自令身死国灭，为天下笑。
han,及其为之足，而后成人夺之酒而饮之，曰：蛇固无足，今为之足，是非蛇也。
han,己亥，公至于齐。
han,十六年，楚共王伐吴，至衡山。
song,凤子安祖等四人逃匿获免，既而魏主访舅氏存者，得安祖等，皆封侯，加将军。
han,高祖末年，非刘氏而王者，若无功上所不置而侯者，天下共诛之。
han,皆怒，坚守，唯恐见得。
han,后二岁，击虏楼兰王，复封为浞野侯。
han,晋栾逞有罪，奔齐。
han,平以胡陵降，赐婴爵五大夫。
song,以郡国虽有学，党亦宜有之，乃命县立讲学，党立小学。
song,道清、兰之欲说萧道成因帝夜出，执帝迎景素，道成不从者，即图之；
song,上遣崐主书赵景悦宣诏受季连降，邓元起迁季连于城外，俄而造焉，待之以礼。
han,二年，灭郑，因徙都郑。
han,太公闻之，夜衣而行，犁明至国。
song,兴宗曰：逆之与顺，臣无以辨。
han,居顷之，孝文皇帝既益明习国家事，朝而问右丞相勃曰：天下一岁决狱几何？
han,今天雨，流子而行，未知所止息也。
song,既事在恩后，宜加显戮，请遣御史一人就州行决。
han,今楚王病，旦暮且卒，而君相少主，因而代立当国，如伊尹、周公，王长而反政，不即遂南面称孤而有楚国？
han,乐毅留徇齐五岁，下齐七十馀城，皆为郡县以属燕，即墨未服。
han,其明年，南越反，西羌侵边为桀。
han,久之，楚平王以其边邑锺离与吴边邑卑梁氏俱蚕，两女子争桑相攻，乃大怒，至于两国举兵相伐。
han,十三年，列侯卒，子文侯立。
song,太后许之，章曰：深耕种，立苗欲疏，非其种者，锄而去之！
han,天子意欲遂困胡，乃下诏曰：高皇帝遗朕平城之忧，高后时单于书绝悖逆。
han,十年秋，陈豨反代地，高帝自往击，至邯郸，征兵梁王。
song,庚辰，郁洲发徐道角等夜袭州城，杀稷，送其首降魏，魏遣前南兖州刺史樊鲁将兵赴之。
song,显达过襄阳，子懋谓曰：朝廷令身单身而返，身是天王，岂可过尔轻率！
han,贼窘自归，具以实告解。
han,十年十月，淮南王黥布、梁王彭越、燕王卢绾、荆王刘贾、楚王刘交、齐王刘肥、长沙王吴芮皆来朝长乐宫。
han,鲁公伯禽卒，子考公酋立。
song,今欲减省群祀，务从简约。
han,陛下必欲致之，则贵其使者，令有亲属，以客礼待之，勿卑，使各佩其信印，乃可使通言于神人。
han,魏因入上郡、少梁，谢秦惠王。
han,于是人主怜焉悲之，乃下诏止无徙乳母，罚谪谮之者。
han,其秋，匈奴大入定襄、云中，杀略数千人，败数二千石而去，行破坏光禄所筑城列亭鄣。
pre-qin,浩生不害问曰：何人也？
han,其秋，遣楼船将军杨仆从齐浮渤海；
song,癸酉，还宫。
song,己丑，还宫。
song,癸酉，还宫。
han,及长，尝为季氏史，料量平；
han,是岁旱。
han,晋公室卑而六卿彊，欲内相攻，是以久秦晋不相攻。
song,敬则呵之曰：小子那敢作贼！
song,汝等当以死固节，无令吾没有遗恨！
han,对曰：寡大夫围。
song,门诛，止其身。
han,庄任人宾客为大农僦人，多逋负。
han,是时伏生年九十馀，老，不能行，于是乃诏太常使掌故朝错往受之。
han,二十八年，王入朝秦，秦王政置酒咸阳。
song,十一月，戊寅，丹阳尹王僧虔上言：名为救疾，实行冤暴。
song,尼须挥泪无以对，怀又奏：边镇事少而置官猥多，活野一镇自将以下八百余人，请一切五分损二。
han,三星若合，其宿地国外内有兵与丧，改立公王。
han,二月乙酉，即位。
han,二十四年，廉颇将，攻魏房子，拔之，因城而还。
han,蔡侯归而之晋，请与晋伐楚。
han,今小国以穷困来告急天子，天子弗振，彼当安所告愬？
han,上有所幸王夫人，夫人卒，少翁以方盖夜致王夫人及灶鬼之貌云，天子自帷中望见焉。
han,王谓陈轸曰：吾闻子欲去秦之楚，有之乎？
song,显达分部将吏，声言出猎，夜，往袭之，男女无少长皆斩之。
han,太子闻之，乃遂盛樊於期首函封之。
han,任敖者，故沛狱吏。
han,季子至，曰：苟先君无废祀，民人无废主，社稷有奉，乃吾君也。
han,汉方复收士马，会骠骑将军去病死，于是汉久不北击胡。
han,汉王得韩信军，则复振。
pre-qin,此无他，与民同乐也。
han,孝景帝时，中无宠臣，然独郎中令周文仁，仁宠最过庸，乃不甚笃。
